Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
7,DelayTime,5,"quartetPart1, quartetPart2",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,231.395631899999,4,True,139,134
7,SwitchTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,231.395631899999,4,True,143,139
7,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,231.395631899999,4,True,147,143
8,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,1,4,blue_Square,red_Square,None,None,4,265.37642799998866,4,True,155,147
8,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,1,4,blue_Square,red_Square,None,None,4,265.37642799998866,4,True,160,155
8,SwitchTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,4,blue_Square,red_Square,None,None,4,265.37642799998866,4,True,164,160
8,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,4,blue_Square,red_Square,None,None,4,265.37642799998866,4,True,168,164
9,PrecueTime,10,"quartetPart2, quartetPart1",horizontal,illusory,2,3,blue_Square,red_Square,None,None,3,299.1586246000079,3,True,178,168
9,DelayTime,4,"quartetPart2, quartetPart1",horizontal,illusory,2,3,blue_Square,red_Square,None,None,3,299.1586246000079,3,True,182,178
9,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,2,3,blue_Square,red_Square,None,None,3,299.1586246000079,3,True,185,182
9,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,2,3,blue_Square,red_Square,None,None,3,299.1586246000079,3,True,189,185
10,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,332.8881701999926,3,True,197,189
10,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,332.8881701999926,3,True,203,197
10,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,332.8881701999926,3,True,206,203
10,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,3,blue_Square,red_Square,None,None,3,332.8881701999926,3,True,210,206
