Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
7,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,231.35779280000133,3,True,134,126
7,DelayTime,6,"quartetPart1, quartetPart2",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,231.35779280000133,3,True,140,134
7,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,231.35779280000133,3,True,143,140
7,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,3,blue_Square,red_Square,None,None,3,231.35779280000133,3,True,147,143
8,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.2720464000013,1,True,156,147
8,DelayTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.2720464000013,1,True,160,156
8,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.2720464000013,1,True,164,160
8,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,1,blue_Square,red_Square,None,None,1,265.2720464000013,1,True,168,164
9,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.11857930000406,1,True,177,168
9,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.11857930000406,1,True,182,177
9,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.11857930000406,1,True,185,182
9,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,1,2,blue_Square,red_Square,None,None,1,299.11857930000406,1,True,189,185
10,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,333.23295060000964,2,True,198,189
10,DelayTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,333.23295060000964,2,True,202,198
10,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,333.23295060000964,2,True,206,202
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,333.23295060000964,2,True,210,206
