Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
5,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,1,3,red_Square,blue_Square,None,None,1,163.6124788999732,1,True,101,99
5,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,1,3,red_Square,blue_Square,None,None,1,163.6124788999732,1,True,105,101
6,PrecueTime,10,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,197.49352669998189,3,True,115,105
6,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,197.49352669998189,3,True,120,115
6,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,197.49352669998189,3,True,122,120
6,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,197.49352669998189,3,True,126,122
7,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,231.70757420000155,2,True,134,126
7,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,231.70757420000155,2,True,139,134
7,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,231.70757420000155,2,True,143,139
7,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,231.70757420000155,2,True,147,143
8,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,265.32183419997455,4,True,155,147
8,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,265.32183419997455,4,True,161,155
8,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,265.32183419997455,4,True,164,161
8,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,265.32183419997455,4,True,168,164
9,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,299.4026639999938,2,True,176,168
9,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,299.4026639999938,2,True,182,176
9,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,299.4026639999938,2,True,185,182
9,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,299.4026639999938,2,True,189,185
10,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,4,2,red_Square,blue_Square,None,None,2,334.1348659999785,2,True,197,189
10,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,4,2,red_Square,blue_Square,None,None,2,334.1348659999785,2,True,202,197
10,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,2,red_Square,blue_Square,None,None,2,334.1348659999785,2,True,206,202
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,4,2,red_Square,blue_Square,None,None,2,334.1348659999785,2,True,210,206
