Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
7,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,231.34514360001776,1,True,141,136
7,SwitchTime,2,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,231.34514360001776,1,True,143,141
7,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,231.34514360001776,1,True,147,143
8,PrecueTime,10,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,265.5077822000021,4,True,157,147
8,DelayTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,265.5077822000021,4,True,161,157
8,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,265.5077822000021,4,True,164,161
8,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,265.5077822000021,4,True,168,164
9,PrecueTime,10,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,299.20559420000063,4,True,178,168
9,DelayTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,299.20559420000063,4,True,182,178
9,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,299.20559420000063,4,True,185,182
9,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,299.20559420000063,4,True,189,185
10,PrecueTime,10,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.4027841000061,2,True,199,189
10,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.4027841000061,2,True,204,199
10,SwitchTime,2,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.4027841000061,2,True,206,204
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.4027841000061,2,True,210,206
