Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
1,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,28.208631399989827,4,True,8,0
1,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,28.208631399989827,4,True,13,8
1,SwitchTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,28.208631399989827,4,True,17,13
1,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,28.208631399989827,4,True,21,17
2,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,62.33948719999171,4,True,30,21
2,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,62.33948719999171,4,True,36,30
2,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,62.33948719999171,4,True,38,36
2,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,62.33948719999171,4,True,42,38
3,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,96.02118169999449,3,True,51,42
3,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,96.02118169999449,3,True,57,51
3,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,96.02118169999449,3,True,59,57
3,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,96.02118169999449,3,True,63,59
4,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,129.8685809999879,3,True,71,63
4,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,129.8685809999879,3,True,76,71
4,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,129.8685809999879,3,True,80,76
4,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,129.8685809999879,3,True,84,80
5,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,163.66548379999585,3,True,93,84
5,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,163.66548379999585,3,True,98,93
5,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,163.66548379999585,3,True,101,98
5,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,163.66548379999585,3,True,105,101
6,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.69618559998344,2,True,114,105
6,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.69618559998344,2,True,119,114
6,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.69618559998344,2,True,122,119
6,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,197.69618559998344,2,True,126,122
7,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.46233959999518,1,True,134,126
7,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.46233959999518,1,True,139,134
7,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.46233959999518,1,True,143,139
7,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.46233959999518,1,True,147,143
8,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,1,265.85783339999034,2,,156,147
8,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,1,265.85783339999034,2,,161,156
8,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,1,265.85783339999034,2,,164,161
8,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,1,265.85783339999034,2,,168,164
9,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,299.5053578999941,4,True,177,168
9,DelayTime,6,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,299.5053578999941,4,True,183,177
9,SwitchTime,2,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,299.5053578999941,4,True,185,183
9,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,299.5053578999941,4,True,189,185
10,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,4,1,red_Square,blue_Square,None,None,4,334.002840799978,4,True,198,189
10,DelayTime,5,"quartetPart1, quartetPart2",vertical,illusory,4,1,red_Square,blue_Square,None,None,4,334.002840799978,4,True,203,198
10,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,4,1,red_Square,blue_Square,None,None,4,334.002840799978,4,True,206,203
10,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,1,red_Square,blue_Square,None,None,4,334.002840799978,4,True,210,206
