Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
1,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,28.894616100005805,3,True,9,0
1,DelayTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,28.894616100005805,3,True,13,9
1,SwitchTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,28.894616100005805,3,True,17,13
1,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,red_Square,blue_Square,None,None,3,28.894616100005805,3,True,21,17
2,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,62.15989300000365,3,True,30,21
2,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,62.15989300000365,3,True,36,30
2,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,62.15989300000365,3,True,38,36
2,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,62.15989300000365,3,True,42,38
3,PrecueTime,9,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,95.93968159999349,1,True,51,42
3,DelayTime,6,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,95.93968159999349,1,True,57,51
3,SwitchTime,2,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,95.93968159999349,1,True,59,57
3,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,95.93968159999349,1,True,63,59
4,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,130.42068320000544,2,True,71,63
4,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,130.42068320000544,2,True,77,71
4,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,130.42068320000544,2,True,80,77
4,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,2,1,red_Square,blue_Square,None,None,2,130.42068320000544,2,True,84,80
5,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,163.5680365000153,4,True,93,84
5,DelayTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,163.5680365000153,4,True,97,93
5,SwitchTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,163.5680365000153,4,True,101,97
5,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,163.5680365000153,4,True,105,101
6,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.89891570000327,3,True,114,105
6,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.89891570000327,3,True,119,114
6,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.89891570000327,3,True,122,119
6,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,3,red_Square,blue_Square,None,None,3,197.89891570000327,3,True,126,122
7,PrecueTime,10,"quartetPart2, quartetPart1",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.34640800001216,1,True,136,126
7,DelayTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.34640800001216,1,True,140,136
7,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.34640800001216,1,True,143,140
7,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,231.34640800001216,1,True,147,143
8,PrecueTime,10,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,265.0627003000118,3,True,157,147
8,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,265.0627003000118,3,True,162,157
8,SwitchTime,2,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,265.0627003000118,3,True,164,162
8,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,3,red_Square,blue_Square,None,None,3,265.0627003000118,3,True,168,164
9,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,299.4925026000128,2,True,176,168
9,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,299.4925026000128,2,True,182,176
9,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,299.4925026000128,2,True,185,182
9,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,299.4925026000128,2,True,189,185
10,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.0061707000132,2,True,198,189
10,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.0061707000132,2,True,203,198
10,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.0061707000132,2,True,206,203
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,333.0061707000132,2,True,210,206
