Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
1,PrecueTime,10,"quartetPart1, quartetPart2",vertical,illusory,2,4,blue_Square,red_Square,None,None,4,28.268129300005967,2,,10,0
1,DelayTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,4,blue_Square,red_Square,None,None,4,28.268129300005967,2,,14,10
1,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,2,4,blue_Square,red_Square,None,None,4,28.268129300005967,2,,17,14
1,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,4,blue_Square,red_Square,None,None,4,28.268129300005967,2,,21,17
2,PrecueTime,9,"quartetPart2, quartetPart1",horizontal,illusory,3,1,blue_Square,red_Square,None,None,1,63.1812678000133,1,True,30,21
2,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,3,1,blue_Square,red_Square,None,None,1,63.1812678000133,1,True,35,30
2,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,3,1,blue_Square,red_Square,None,None,1,63.1812678000133,1,True,38,35
2,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,3,1,blue_Square,red_Square,None,None,1,63.1812678000133,1,True,42,38
3,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,96.29549869999755,4,True,50,42
3,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,96.29549869999755,4,True,55,50
3,SwitchTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,96.29549869999755,4,True,59,55
3,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,96.29549869999755,4,True,63,59
4,PrecueTime,10,"quartetPart2, quartetPart1",vertical,illusory,2,1,blue_Square,red_Square,None,None,2,130.07642250001663,2,True,73,63
4,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,2,1,blue_Square,red_Square,None,None,2,130.07642250001663,2,True,78,73
4,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,2,1,blue_Square,red_Square,None,None,2,130.07642250001663,2,True,80,78
4,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,2,1,blue_Square,red_Square,None,None,2,130.07642250001663,2,True,84,80
5,PrecueTime,8,"quartetPart1, quartetPart2",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,164.2578310999961,2,True,92,84
5,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,164.2578310999961,2,True,97,92
5,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,164.2578310999961,2,True,101,97
5,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,164.2578310999961,2,True,105,101
6,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,197.42356570000993,4,True,114,105
6,DelayTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,197.42356570000993,4,True,118,114
6,SwitchTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,197.42356570000993,4,True,122,118
6,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,blue_Square,red_Square,None,None,4,197.42356570000993,4,True,126,122
