Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
1,PrecueTime,10,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,28.24333480000496,4,True,10,0
1,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,28.24333480000496,4,True,15,10
1,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,28.24333480000496,4,True,17,15
1,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,3,red_Square,blue_Square,None,None,4,28.24333480000496,4,True,21,17
2,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,62.190746999986004,4,True,30,21
2,DelayTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,62.190746999986004,4,True,34,30
2,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,62.190746999986004,4,True,38,34
2,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,4,red_Square,blue_Square,None,None,4,62.190746999986004,4,True,42,38
3,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,2,3,red_Square,blue_Square,None,None,2,95.8716901000007,2,True,51,42
3,DelayTime,6,"quartetPart1, quartetPart2",vertical,illusory,2,3,red_Square,blue_Square,None,None,2,95.8716901000007,2,True,57,51
3,SwitchTime,2,"quartetPart1, quartetPart2",vertical,illusory,2,3,red_Square,blue_Square,None,None,2,95.8716901000007,2,True,59,57
3,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,3,red_Square,blue_Square,None,None,2,95.8716901000007,2,True,63,59
4,PrecueTime,9,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,130.30357689998345,4,True,72,63
4,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,130.30357689998345,4,True,78,72
4,SwitchTime,2,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,130.30357689998345,4,True,80,78
4,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,2,red_Square,blue_Square,None,None,4,130.30357689998345,4,True,84,80
5,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,163.60108200000832,1,True,93,84
5,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,163.60108200000832,1,True,98,93
5,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,163.60108200000832,1,True,101,98
5,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,1,red_Square,blue_Square,None,None,1,163.60108200000832,1,True,105,101
6,PrecueTime,10,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,197.34761349999462,2,True,115,105
6,DelayTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,197.34761349999462,2,True,119,115
6,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,1,2,red_Square,blue_Square,None,None,2,197.34761349999462,2,True,122,119
