Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
6,SwitchTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,197.60316189998412,1,True,122,118
6,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,1,red_Square,blue_Square,None,None,1,197.60316189998412,1,True,126,122
7,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,231.6507789999887,3,True,134,126
7,DelayTime,6,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,231.6507789999887,3,True,140,134
7,SwitchTime,3,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,231.6507789999887,3,True,143,140
7,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,3,2,red_Square,blue_Square,None,None,3,231.6507789999887,3,True,147,143
8,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,265.3139184000029,2,True,156,147
8,DelayTime,6,"quartetPart1, quartetPart2",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,265.3139184000029,2,True,162,156
8,SwitchTime,2,"quartetPart1, quartetPart2",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,265.3139184000029,2,True,164,162
8,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,4,red_Square,blue_Square,None,None,2,265.3139184000029,2,True,168,164
9,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,299.1616803999932,4,True,177,168
9,DelayTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,299.1616803999932,4,True,181,177
9,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,299.1616803999932,4,True,185,181
9,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,3,4,red_Square,blue_Square,None,None,4,299.1616803999932,4,True,189,185
10,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,332.8917126999877,4,True,198,189
10,DelayTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,332.8917126999877,4,True,202,198
10,SwitchTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,332.8917126999877,4,True,206,202
10,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,1,4,red_Square,blue_Square,None,None,4,332.8917126999877,4,True,210,206
