Trial,Stim,Duration,QuartetOrder,Instruct_V_H,illusory_physical,V_buttom,H_buttom,vertical,horizontal,invalid_ResponseKey,invalid_ResponseTime,ResponseKey,ResponseTime,expected_key,success,Timestamp,Onset
4,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,1,blue_Square,red_Square,None,None,2,130.01219280000078,2,True,84,80
5,PrecueTime,8,"quartetPart2, quartetPart1",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,163.54313629999524,2,True,92,84
5,DelayTime,5,"quartetPart2, quartetPart1",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,163.54313629999524,2,True,97,92
5,SwitchTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,163.54313629999524,2,True,101,97
5,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,1,2,blue_Square,red_Square,None,None,2,163.54313629999524,2,True,105,101
6,PrecueTime,9,"quartetPart1, quartetPart2",horizontal,illusory,2,4,blue_Square,red_Square,None,None,4,197.7072410999972,4,True,114,105
6,DelayTime,5,"quartetPart1, quartetPart2",horizontal,illusory,2,4,blue_Square,red_Square,None,None,4,197.7072410999972,4,True,119,114
6,SwitchTime,3,"quartetPart1, quartetPart2",horizontal,illusory,2,4,blue_Square,red_Square,None,None,4,197.7072410999972,4,True,122,119
6,ReportTime,4,"quartetPart1, quartetPart2",horizontal,illusory,2,4,blue_Square,red_Square,None,None,4,197.7072410999972,4,True,126,122
7,PrecueTime,9,"quartetPart1, quartetPart2",vertical,illusory,3,4,blue_Square,red_Square,None,None,3,231.95468299998902,3,True,135,126
7,DelayTime,6,"quartetPart1, quartetPart2",vertical,illusory,3,4,blue_Square,red_Square,None,None,3,231.95468299998902,3,True,141,135
7,SwitchTime,2,"quartetPart1, quartetPart2",vertical,illusory,3,4,blue_Square,red_Square,None,None,3,231.95468299998902,3,True,143,141
7,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,3,4,blue_Square,red_Square,None,None,3,231.95468299998902,3,True,147,143
8,PrecueTime,8,"quartetPart1, quartetPart2",vertical,illusory,2,3,blue_Square,red_Square,None,None,2,265.10237839998445,2,True,155,147
8,DelayTime,6,"quartetPart1, quartetPart2",vertical,illusory,2,3,blue_Square,red_Square,None,None,2,265.10237839998445,2,True,161,155
8,SwitchTime,3,"quartetPart1, quartetPart2",vertical,illusory,2,3,blue_Square,red_Square,None,None,2,265.10237839998445,2,True,164,161
8,ReportTime,4,"quartetPart1, quartetPart2",vertical,illusory,2,3,blue_Square,red_Square,None,None,2,265.10237839998445,2,True,168,164
9,PrecueTime,10,"quartetPart2, quartetPart1",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,299.1670153999876,2,True,178,168
9,DelayTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,299.1670153999876,2,True,182,178
9,SwitchTime,3,"quartetPart2, quartetPart1",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,299.1670153999876,2,True,185,182
9,ReportTime,4,"quartetPart2, quartetPart1",horizontal,illusory,4,2,blue_Square,red_Square,None,None,2,299.1670153999876,2,True,189,185
10,PrecueTime,8,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,333.0487911000091,4,True,197,189
10,DelayTime,5,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,333.0487911000091,4,True,202,197
10,SwitchTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,333.0487911000091,4,True,206,202
10,ReportTime,4,"quartetPart2, quartetPart1",vertical,illusory,4,1,blue_Square,red_Square,None,None,4,333.0487911000091,4,True,210,206
