Conditions=[0 1 2 1 2 1 2 4 1 2 1 2 1 2 4 1 2 1 2 1 2 4 1 2 1 2 1 2 4 0]
Durations (Triggers) =[ 8  8  8  8  8  8  8 10  8  8  8  8  8  8 10  8  8  8  8  8  8 10  8  8
  8  8  8  8 10  8]
MonitorDistance=48cm
MonitorWidth=17cm
PixelWidth=1024
PixelHeight=768
SquareSize=1.0
SquareDur=0.15
BlankDur=0.067
Durations: [ 8  8  8  8  8  8  8 10  8  8  8  8  8  8 10  8  8  8  8  8  8 10  8  8
  8  8  8  8 10  8] 
RefreshRate=59.832337822700396
FrameDuration=0.016666666666666666
HoriSpeed=0.2969275161875886
VertiSpeed=0.35334374426323045
HoriDist=1.930028855219326
VertiDist=2.296734337710998
9.0317 	INFO 	Loaded monitor calibration from ['2025_01_10 07:56']
9.6845 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E15F403520>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E15F4034C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E1614BA340>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=1, size=array([1024,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.6845 	EXP 	window1: backgroundImage = None
9.6846 	EXP 	window1: backgroundFit = 'cover'
9.7195 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-16.,  -8.]), rgb=UNKNOWN, text='Condition', units='deg', win=Window(...), wrapWidth=15.0)
9.7310 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-3.8923,  3.8039]), rgb=UNKNOWN, text='H', units='deg', win=Window(...), wrapWidth=15.0)
9.7323 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-3.8923,  3.8039]), rgb=UNKNOWN, text='V', units='deg', win=Window(...), wrapWidth=15.0)
9.7335 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-3.8923,  3.8039]), rgb=UNKNOWN, text='F', units='deg', win=Window(...), wrapWidth=15.0)
9.7344 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-1.6423,  4.3039]), rgb=UNKNOWN, text='H', units='deg', win=Window(...), wrapWidth=15.0)
9.7353 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-1.6423,  4.3039]), rgb=UNKNOWN, text='V', units='deg', win=Window(...), wrapWidth=15.0)
9.7361 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-1.6423,  4.3039]), rgb=UNKNOWN, text='F', units='deg', win=Window(...), wrapWidth=15.0)
9.7370 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0.8577, 4.3039]), rgb=UNKNOWN, text='H', units='deg', win=Window(...), wrapWidth=15.0)
9.7379 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0.8577, 4.3039]), rgb=UNKNOWN, text='V', units='deg', win=Window(...), wrapWidth=15.0)
9.7388 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0.8577, 4.3039]), rgb=UNKNOWN, text='F', units='deg', win=Window(...), wrapWidth=15.0)
9.7397 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([3.1077, 3.8039]), rgb=UNKNOWN, text='H', units='deg', win=Window(...), wrapWidth=15.0)
9.7405 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([3.1077, 3.8039]), rgb=UNKNOWN, text='V', units='deg', win=Window(...), wrapWidth=15.0)
9.7422 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.8, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([3.1077, 3.8039]), rgb=UNKNOWN, text='F', units='deg', win=Window(...), wrapWidth=15.0)
9.7466 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-0.3923, -0.1961]), rgb=UNKNOWN, text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
9.8058 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-0.3923, -0.1961]), rgb=UNKNOWN, text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
9.8088 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-0.3923, -3.6961]), rgb=UNKNOWN, text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
9.8112 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-0.3923, -0.1961]), rgb=UNKNOWN, text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
9.8121 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
9.8121 	EXP 	window1: recordFrameIntervals = False
9.9678 	EXP 	window1: recordFrameIntervals = True
10.1515 	EXP 	Screen (1) actual frame rate measured at 59.83Hz
10.1515 	EXP 	window1: recordFrameIntervals = False
0.0390 	EXP 	window1: units = 'pix'
0.0391 	INFO 	Mouse: using default window
0.1146 	INFO 	keyboard.Keyboard is using ptb backend.
2.3656 	DATA 	Keypress: return
14.1395 	DATA 	Keypress: quoteleft
14.1396 	DATA 	StartOfRun2
14.1396 	DATA 	Scanner trigger 0
14.1396 	DATA 	StartOfCondition0
15.7495 	DATA 	Keypress: quoteleft
15.7498 	DATA 	Scanner trigger 1
17.3655 	DATA 	Keypress: quoteleft
17.3659 	DATA 	Scanner trigger 2
18.9822 	DATA 	Keypress: quoteleft
18.9827 	DATA 	Scanner trigger 3
20.5828 	DATA 	Keypress: quoteleft
20.5831 	DATA 	Scanner trigger 4
22.1997 	DATA 	Keypress: quoteleft
22.2000 	DATA 	Scanner trigger 5
23.8159 	DATA 	Keypress: quoteleft
23.8162 	DATA 	Scanner trigger 6
25.4156 	DATA 	Keypress: quoteleft
25.4158 	DATA 	Scanner trigger 7
27.0327 	DATA 	Keypress: quoteleft
27.0329 	DATA 	Scanner trigger 8
27.0330 	DATA 	StartOfCondition1
27.8319 	DATA 	Keypress: 1
27.8322 	DATA 	Key1 pressed
28.6484 	DATA 	Keypress: quoteleft
28.6488 	DATA 	Scanner trigger 9
30.2489 	DATA 	Keypress: quoteleft
30.2493 	DATA 	Scanner trigger 10
31.8657 	DATA 	Keypress: quoteleft
31.8660 	DATA 	Scanner trigger 11
33.4810 	DATA 	Keypress: quoteleft
33.4813 	DATA 	Scanner trigger 12
35.0984 	DATA 	Keypress: quoteleft
35.0990 	DATA 	Scanner trigger 13
36.7151 	DATA 	Keypress: quoteleft
36.7155 	DATA 	Scanner trigger 14
38.3148 	DATA 	Keypress: quoteleft
38.3158 	DATA 	Scanner trigger 15
39.9307 	DATA 	Keypress: quoteleft
39.9316 	DATA 	Scanner trigger 16
39.9317 	DATA 	StartOfCondition2
40.6638 	DATA 	Keypress: 2
40.6642 	DATA 	Key2 pressed
41.5327 	DATA 	Keypress: quoteleft
41.5470 	DATA 	Scanner trigger 17
43.1477 	DATA 	Keypress: quoteleft
43.1641 	DATA 	Scanner trigger 18
44.7640 	DATA 	Keypress: quoteleft
44.7643 	DATA 	Scanner trigger 19
46.3802 	DATA 	Keypress: quoteleft
46.3806 	DATA 	Scanner trigger 20
47.9806 	DATA 	Keypress: quoteleft
47.9809 	DATA 	Scanner trigger 21
49.5964 	DATA 	Keypress: quoteleft
49.5965 	DATA 	Scanner trigger 22
51.2134 	DATA 	Keypress: quoteleft
51.2139 	DATA 	Scanner trigger 23
52.8296 	DATA 	Keypress: quoteleft
52.8300 	DATA 	Scanner trigger 24
52.8300 	DATA 	StartOfCondition1
53.6129 	DATA 	Keypress: 1
53.6133 	DATA 	Key1 pressed
54.4295 	DATA 	Keypress: quoteleft
54.4297 	DATA 	Scanner trigger 25
56.0470 	DATA 	Keypress: quoteleft
56.0474 	DATA 	Scanner trigger 26
57.6624 	DATA 	Keypress: quoteleft
57.6627 	DATA 	Scanner trigger 27
59.2795 	DATA 	Keypress: quoteleft
59.2800 	DATA 	Scanner trigger 28
60.8796 	DATA 	Keypress: quoteleft
60.8799 	DATA 	Scanner trigger 29
62.4954 	DATA 	Keypress: quoteleft
62.4957 	DATA 	Scanner trigger 30
64.1120 	DATA 	Keypress: quoteleft
64.1124 	DATA 	Scanner trigger 31
65.7285 	DATA 	Keypress: quoteleft
65.7289 	DATA 	Scanner trigger 32
65.7290 	DATA 	StartOfCondition2
66.3459 	DATA 	Keypress: 2
66.3465 	DATA 	Key2 pressed
67.3285 	DATA 	Keypress: quoteleft
67.3288 	DATA 	Scanner trigger 33
68.9456 	DATA 	Keypress: quoteleft
68.9458 	DATA 	Scanner trigger 34
70.5616 	DATA 	Keypress: quoteleft
70.5619 	DATA 	Scanner trigger 35
72.1632 	DATA 	Keypress: quoteleft
72.1792 	DATA 	Scanner trigger 36
73.7793 	DATA 	Keypress: quoteleft
73.7796 	DATA 	Scanner trigger 37
75.3949 	DATA 	Keypress: quoteleft
75.3953 	DATA 	Scanner trigger 38
76.9957 	DATA 	Keypress: quoteleft
76.9961 	DATA 	Scanner trigger 39
78.6113 	DATA 	Keypress: quoteleft
78.6115 	DATA 	Scanner trigger 40
78.6116 	DATA 	StartOfCondition1
79.2776 	DATA 	Keypress: 1
79.2780 	DATA 	Key1 pressed
80.2280 	DATA 	Keypress: quoteleft
80.2283 	DATA 	Scanner trigger 41
81.8441 	DATA 	Keypress: quoteleft
81.8446 	DATA 	Scanner trigger 42
83.4440 	DATA 	Keypress: quoteleft
83.4444 	DATA 	Scanner trigger 43
85.0605 	DATA 	Keypress: quoteleft
85.0608 	DATA 	Scanner trigger 44
86.6778 	DATA 	Keypress: quoteleft
86.6782 	DATA 	Scanner trigger 45
88.2951 	DATA 	Keypress: quoteleft
88.2955 	DATA 	Scanner trigger 46
89.8934 	DATA 	Keypress: quoteleft
89.8937 	DATA 	Scanner trigger 47
91.5101 	DATA 	Keypress: quoteleft
91.5104 	DATA 	Scanner trigger 48
91.5105 	DATA 	StartOfCondition2
92.0433 	DATA 	Keypress: 2
92.0438 	DATA 	Key2 pressed
93.1266 	DATA 	Keypress: quoteleft
93.1269 	DATA 	Scanner trigger 49
94.7433 	DATA 	Keypress: quoteleft
94.7437 	DATA 	Scanner trigger 50
96.3600 	DATA 	Keypress: quoteleft
96.3603 	DATA 	Scanner trigger 51
97.9596 	DATA 	Keypress: quoteleft
97.9600 	DATA 	Scanner trigger 52
99.5769 	DATA 	Keypress: quoteleft
99.5774 	DATA 	Scanner trigger 53
101.1927 	DATA 	Keypress: quoteleft
101.1931 	DATA 	Scanner trigger 54
102.8091 	DATA 	Keypress: quoteleft
102.8093 	DATA 	Scanner trigger 55
104.4102 	DATA 	Keypress: quoteleft
104.4112 	DATA 	Scanner trigger 56
104.4113 	DATA 	StartOfCondition4
106.0257 	DATA 	Keypress: quoteleft
106.0259 	DATA 	Keypress: 4
106.1421 	DATA 	Scanner trigger 57
106.1422 	DATA 	Key4 pressed
107.6428 	DATA 	Keypress: quoteleft
107.8753 	DATA 	Scanner trigger 58
109.2431 	DATA 	Keypress: quoteleft
109.6096 	DATA 	Scanner trigger 59
110.8588 	DATA 	Keypress: quoteleft
110.9417 	DATA 	Scanner trigger 60
112.4753 	DATA 	Keypress: quoteleft
112.6760 	DATA 	Scanner trigger 61
114.0762 	DATA 	Keypress: quoteleft
114.4082 	DATA 	Scanner trigger 62
115.6920 	DATA 	Keypress: quoteleft
115.7085 	DATA 	Scanner trigger 63
117.3085 	DATA 	Keypress: quoteleft
117.4413 	DATA 	Scanner trigger 64
118.9247 	DATA 	Keypress: quoteleft
119.1745 	DATA 	Scanner trigger 65
120.5256 	DATA 	Keypress: quoteleft
120.9077 	DATA 	Scanner trigger 66
120.9078 	DATA 	StartOfCondition1
121.7419 	DATA 	Keypress: 1
121.7423 	DATA 	Key1 pressed
122.1411 	DATA 	Keypress: quoteleft
122.1414 	DATA 	Scanner trigger 67
123.7582 	DATA 	Keypress: quoteleft
123.7587 	DATA 	Scanner trigger 68
125.3586 	DATA 	Keypress: quoteleft
125.3589 	DATA 	Scanner trigger 69
126.9749 	DATA 	Keypress: quoteleft
126.9753 	DATA 	Scanner trigger 70
128.5910 	DATA 	Keypress: quoteleft
128.5914 	DATA 	Scanner trigger 71
130.2077 	DATA 	Keypress: quoteleft
130.2081 	DATA 	Scanner trigger 72
131.8076 	DATA 	Keypress: quoteleft
131.8078 	DATA 	Scanner trigger 73
133.4242 	DATA 	Keypress: quoteleft
133.4246 	DATA 	Scanner trigger 74
133.4247 	DATA 	StartOfCondition2
134.1738 	DATA 	Keypress: 2
134.1742 	DATA 	Key2 pressed
135.0401 	DATA 	Keypress: quoteleft
135.0404 	DATA 	Scanner trigger 75
136.6577 	DATA 	Keypress: quoteleft
136.6582 	DATA 	Scanner trigger 76
138.2732 	DATA 	Keypress: quoteleft
138.2736 	DATA 	Scanner trigger 77
139.8734 	DATA 	Keypress: quoteleft
139.8736 	DATA 	Scanner trigger 78
141.4911 	DATA 	Keypress: quoteleft
141.4916 	DATA 	Scanner trigger 79
143.0919 	DATA 	Keypress: quoteleft
143.1066 	DATA 	Scanner trigger 80
144.7070 	DATA 	Keypress: quoteleft
144.7237 	DATA 	Scanner trigger 81
146.3235 	DATA 	Keypress: quoteleft
146.3240 	DATA 	Scanner trigger 82
146.3241 	DATA 	StartOfCondition1
147.0560 	DATA 	Keypress: 1
147.0564 	DATA 	Key1 pressed
147.9393 	DATA 	Keypress: quoteleft
147.9398 	DATA 	Scanner trigger 83
149.5398 	DATA 	Keypress: quoteleft
149.5402 	DATA 	Scanner trigger 84
151.1556 	DATA 	Keypress: quoteleft
151.1558 	DATA 	Scanner trigger 85
152.7731 	DATA 	Keypress: quoteleft
152.7735 	DATA 	Scanner trigger 86
